play_id,user_id,user_age,user_country,subscription_tier,track_id,track_name,artist_name,album_name,album_release_year,genre_primary,genre_secondary,device_type,platform,os_version,city,state_province,country,play_seconds,completed,skips,timestamp
1593,U0060,43,Brazil,Free,T00031,Track A008-3,Artist 8,Album A008-2,2020,Latin Pop,Reggaeton,Mobile,Android,12,São Paulo,SP,Brazil,212,1,0,2024-10-05 11:10:37
1594,U0423,35,UK,Free,T00096,Track A024-4,Artist 24,Album A024-2,2024,K-Pop,Pop,Tablet,iOS,17.1,Edinburgh,SCT,UK,80,0,0,2024-10-28 13:49:28
1595,U0256,48,UK,Free,T00008,Track A002-4,Artist 2,Album A002-2,2018,Bollywood,Dance,Mobile,iOS,17.5,London,ENG,UK,114,0,1,2024-10-03 18:00:26
1596,U0045,36,UK,Premium,T00041,Track A011-1,Artist 11,Album A011-1,2023,Pop,Dance Pop,Desktop,Windows,10,Edinburgh,SCT,UK,225,1,0,2024-10-30 05:51:55
1597,U0300,34,Canada,Student,T00017,Track A005-1,Artist 5,Album A005-1,2018,Bollywood,Dance,Tablet,iOS,17.1,Toronto,ON,Canada,193,1,0,2024-10-20 07:29:32
1598,U0079,17,India,Free,T00010,Track A003-2,Artist 3,Album A003-1,2017,Pop,Dance Pop,Desktop,Windows,10,Hyderabad,TG,India,137,0,2,2024-10-27 09:23:37
1599,U0366,21,Canada,Free,T00029,Track A008-1,Artist 8,Album A008-1,2021,Latin Pop,Reggaeton,Desktop,macOS,13.5,Montreal,QC,Canada,304,1,0,2024-10-15 16:41:35
1600,U0565,52,UK,Free,T00038,Track A010-2,Artist 10,Album A010-1,2024,Pop,Dance Pop,Smart Speaker,Alexa,5.3,London,ENG,UK,201,1,0,2024-10-12 20:31:13
1601,U0327,49,Japan,Premium Family,T00090,Track A023-2,Artist 23,Album A023-1,2024,Latin Pop,Reggaeton,Tablet,iOS,17.1,Tokyo,TK,Japan,106,0,1,2024-10-25 10:33:23
1602,U0498,28,USA,Student,T00036,Track A009-4,Artist 9,Album A009-2,2023,K-Pop,Pop,Mobile,iOS,17.5,New York,NY,USA,291,1,0,2024-10-10 21:09:31
1603,U0534,17,Canada,Premium Family,T00030,Track A008-2,Artist 8,Album A008-1,2020,Latin Pop,Reggaeton,Desktop,Windows,10,Vancouver,BC,Canada,138,0,2,2024-10-27 20:15:06
1604,U0146,26,Japan,Free,T00005,Track A002-1,Artist 2,Album A002-1,2019,Bollywood,Dance,Mobile,Android,12,Tokyo,TK,Japan,224,1,0,2024-10-22 08:57:37
1605,U0117,33,India,Free,T00003,Track A001-3,Artist 1,Album A001-2,2019,Hip-Hop,Pop Rap,Desktop,macOS,13.5,Mumbai,MH,India,153,0,1,2024-10-02 15:19:43
1606,U0308,34,Germany,Premium,T00011,Track A003-3,Artist 3,Album A003-2,2018,Pop,Dance Pop,Mobile,iOS,17.5,Munich,BY,Germany,272,1,0,2024-10-14 13:09:58
1607,U0508,42,India,Free,T00003,Track A001-3,Artist 1,Album A001-2,2019,Hip-Hop,Pop Rap,Desktop,macOS,13.5,Hyderabad,TG,India,187,1,0,2024-10-19 16:09:54
1608,U0211,22,Germany,Student,T00049,Track A013-1,Artist 13,Album A013-1,2021,Hip-Hop,Pop Rap,Mobile,Android,12,Hamburg,HH,Germany,202,1,0,2024-10-21 22:15:01
1609,U0313,21,Canada,Premium Family,T00005,Track A002-1,Artist 2,Album A002-1,2019,Bollywood,Dance,Tablet,iOS,17.1,Vancouver,BC,Canada,302,1,0,2024-10-17 21:13:17
1610,U0345,58,USA,Free,T00034,Track A009-2,Artist 9,Album A009-1,2019,K-Pop,Pop,Tablet,iOS,17.1,Austin,TX,USA,246,1,0,2024-10-11 12:17:31
1611,U0445,45,UK,Premium,T00055,Track A014-3,Artist 14,Album A014-2,2018,Hip-Hop,Pop Rap,Smart Speaker,Alexa,5.3,London,ENG,UK,259,1,0,2024-10-03 18:32:52
1612,U0398,18,Germany,Premium,T00093,Track A024-1,Artist 24,Album A024-1,2017,K-Pop,Pop,Smart Speaker,Alexa,5.3,Munich,BY,Germany,273,1,0,2024-10-14 22:52:00
1613,U0548,24,UK,Free,T00060,Track A015-4,Artist 15,Album A015-2,2019,Latin Pop,Reggaeton,Desktop,macOS,13.5,London,ENG,UK,238,1,0,2024-10-28 19:07:49
1614,U0532,33,India,Free,T00034,Track A009-2,Artist 9,Album A009-1,2019,K-Pop,Pop,Mobile,Android,12,Bengaluru,KA,India,191,0,0,2024-10-19 12:14:10
1615,U0136,26,USA,Premium,T00002,Track A001-2,Artist 1,Album A001-1,2021,Hip-Hop,Pop Rap,Desktop,Windows,10,New York,NY,USA,99,0,2,2024-10-14 07:41:26
1616,U0303,55,Canada,Student,T00044,Track A011-4,Artist 11,Album A011-2,2017,Pop,Dance Pop,Tablet,iOS,17.1,Montreal,QC,Canada,76,0,1,2024-10-20 03:44:37
1617,U0276,52,Germany,Premium,T00085,Track A022-1,Artist 22,Album A022-1,2022,Bollywood,Dance,Desktop,Windows,10,Munich,BY,Germany,56,0,2,2024-10-30 12:22:13
1618,U0329,40,India,Student,T00034,Track A009-2,Artist 9,Album A009-1,2019,K-Pop,Pop,Mobile,Android,12,Mumbai,MH,India,191,1,0,2024-10-22 13:04:28
1619,U0010,58,UK,Premium,T00060,Track A015-4,Artist 15,Album A015-2,2019,Latin Pop,Reggaeton,Mobile,iOS,17.5,London,ENG,UK,194,0,2,2024-10-18 09:56:36
1620,U0224,42,Canada,Premium,T00053,Track A014-1,Artist 14,Album A014-1,2017,Hip-Hop,Pop Rap,Mobile,iOS,17.5,Montreal,QC,Canada,303,1,0,2024-10-29 03:14:54
1621,U0565,52,UK,Free,T00041,Track A011-1,Artist 11,Album A011-1,2023,Pop,Dance Pop,Mobile,iOS,17.5,London,ENG,UK,130,0,1,2024-10-22 09:08:57
1622,U0266,34,Japan,Free,T00064,Track A016-4,Artist 16,Album A016-2,2021,Latin Pop,Reggaeton,Mobile,Android,12,Osaka,OS,Japan,220,1,0,2024-10-12 00:57:44
1623,U0051,45,Brazil,Premium,T00030,Track A008-2,Artist 8,Album A008-1,2020,Latin Pop,Reggaeton,Mobile,iOS,17.5,Rio de Janeiro,RJ,Brazil,131,0,1,2024-10-02 20:51:28
1624,U0594,40,UK,Premium,T00041,Track A011-1,Artist 11,Album A011-1,2023,Pop,Dance Pop,Mobile,iOS,17.5,Edinburgh,SCT,UK,237,1,0,2024-10-27 20:46:00
1625,U0266,34,Japan,Free,T00033,Track A009-1,Artist 9,Album A009-1,2019,K-Pop,Pop,Mobile,iOS,17.5,Osaka,OS,Japan,204,1,0,2024-10-18 03:39:54
1626,U0241,43,UK,Student,T00045,Track A012-1,Artist 12,Album A012-1,2021,Pop,Dance Pop,Mobile,iOS,17.5,Edinburgh,SCT,UK,198,1,0,2024-10-04 18:16:11
1627,U0524,21,Brazil,Premium,T00010,Track A003-2,Artist 3,Album A003-1,2017,Pop,Dance Pop,Mobile,Android,12,Rio de Janeiro,RJ,Brazil,165,0,2,2024-10-10 21:43:33
1628,U0426,23,UK,Premium,T00010,Track A003-2,Artist 3,Album A003-1,2017,Pop,Dance Pop,Smart Speaker,Alexa,5.3,Manchester,ENG,UK,279,1,0,2024-10-21 16:52:47
1629,U0026,18,Canada,Student,T00042,Track A011-2,Artist 11,Album A011-1,2023,Pop,Dance Pop,Tablet,iOS,17.1,Montreal,QC,Canada,167,0,2,2024-10-18 11:45:52
1630,U0384,42,Canada,Premium,T00061,Track A016-1,Artist 16,Album A016-1,2024,Latin Pop,Reggaeton,Desktop,Windows,10,Vancouver,BC,Canada,71,0,0,2024-10-31 04:35:06
1631,U0298,39,UK,Free,T00020,Track A005-4,Artist 5,Album A005-2,2022,Bollywood,Dance,Tablet,iOS,17.1,London,ENG,UK,107,0,1,2024-10-02 05:45:02
1632,U0524,21,Brazil,Premium,T00092,Track A023-4,Artist 23,Album A023-2,2018,Latin Pop,Reggaeton,Smart Speaker,Alexa,5.3,Rio de Janeiro,RJ,Brazil,253,1,0,2024-10-25 16:04:30
1633,U0353,59,USA,Premium,T00028,Track A007-4,Artist 7,Album A007-2,2022,Pop,Dance Pop,Desktop,macOS,13.5,Chicago,IL,USA,72,0,0,2024-10-29 06:52:43
1634,U0391,52,Brazil,Premium,T00084,Track A021-4,Artist 21,Album A021-2,2017,Bollywood,Dance,Mobile,iOS,17.5,Rio de Janeiro,RJ,Brazil,313,1,0,2024-10-04 18:04:27
1635,U0579,38,Brazil,Premium Family,T00065,Track A017-1,Artist 17,Album A017-1,2022,Pop,Dance Pop,Tablet,iOS,17.1,São Paulo,SP,Brazil,205,1,0,2024-10-31 14:22:52
1636,U0552,51,Germany,Premium Family,T00094,Track A024-2,Artist 24,Album A024-1,2020,K-Pop,Pop,Mobile,iOS,17.5,Berlin,BE,Germany,256,1,0,2024-10-26 14:52:50
1637,U0484,48,USA,Premium Family,T00085,Track A022-1,Artist 22,Album A022-1,2022,Bollywood,Dance,Tablet,iOS,17.1,Chicago,IL,USA,187,1,0,2024-10-26 06:14:07
1638,U0200,30,USA,Student,T00074,Track A019-2,Artist 19,Album A019-1,2018,Hip-Hop,Pop Rap,Desktop,Windows,10,Chicago,IL,USA,165,0,1,2024-10-12 20:18:51
1639,U0237,59,UK,Premium Family,T00059,Track A015-3,Artist 15,Album A015-2,2024,Latin Pop,Reggaeton,Desktop,Windows,10,London,ENG,UK,232,1,0,2024-10-06 14:28:13
1640,U0420,46,UK,Premium,T00047,Track A012-3,Artist 12,Album A012-2,2023,Pop,Dance Pop,Mobile,iOS,17.5,Edinburgh,SCT,UK,207,1,0,2024-10-18 02:05:30
1641,U0371,48,Canada,Premium Family,T00084,Track A021-4,Artist 21,Album A021-2,2017,Bollywood,Dance,Desktop,macOS,13.5,Vancouver,BC,Canada,143,0,1,2024-10-30 09:07:50
1642,U0236,43,USA,Free,T00073,Track A019-1,Artist 19,Album A019-1,2017,Hip-Hop,Pop Rap,Mobile,Android,12,Austin,TX,USA,147,0,1,2024-10-27 02:22:04
1643,U0599,54,Germany,Free,T00086,Track A022-2,Artist 22,Album A022-1,2020,Bollywood,Dance,Mobile,Android,12,Munich,BY,Germany,150,0,1,2024-10-30 09:30:42
1644,U0322,19,UK,Free,T00016,Track A004-4,Artist 4,Album A004-2,2018,Bollywood,Dance,Mobile,iOS,17.5,London,ENG,UK,183,1,0,2024-10-20 19:56:24
1645,U0590,40,India,Free,T00064,Track A016-4,Artist 16,Album A016-2,2021,Latin Pop,Reggaeton,Smart Speaker,Alexa,5.3,Bengaluru,KA,India,287,1,0,2024-10-10 14:48:29
1646,U0465,45,Brazil,Free,T00002,Track A001-2,Artist 1,Album A001-1,2021,Hip-Hop,Pop Rap,Mobile,Android,12,São Paulo,SP,Brazil,183,0,2,2024-10-06 20:43:45
1647,U0482,31,Brazil,Premium,T00096,Track A024-4,Artist 24,Album A024-2,2024,K-Pop,Pop,Mobile,iOS,17.5,São Paulo,SP,Brazil,276,1,0,2024-10-07 03:15:51
1648,U0442,37,India,Free,T00004,Track A001-4,Artist 1,Album A001-2,2022,Hip-Hop,Pop Rap,Smart Speaker,Alexa,5.3,Mumbai,MH,India,336,1,0,2024-10-09 02:29:38
1649,U0528,19,India,Premium,T00068,Track A017-4,Artist 17,Album A017-2,2018,Pop,Dance Pop,Desktop,macOS,13.5,Bengaluru,KA,India,170,0,2,2024-10-21 12:05:00
1650,U0571,41,Germany,Premium,T00031,Track A008-3,Artist 8,Album A008-2,2020,Latin Pop,Reggaeton,Smart Speaker,Alexa,5.3,Hamburg,HH,Germany,111,0,1,2024-10-15 05:49:34
1651,U0111,38,India,Premium,T00093,Track A024-1,Artist 24,Album A024-1,2017,K-Pop,Pop,Mobile,iOS,17.5,Bengaluru,KA,India,242,1,0,2024-10-04 13:55:40
1652,U0460,49,Brazil,Premium,T00053,Track A014-1,Artist 14,Album A014-1,2017,Hip-Hop,Pop Rap,Smart Speaker,Alexa,5.3,São Paulo,SP,Brazil,242,1,0,2024-10-22 20:00:03
1653,U0297,57,Japan,Premium,T00062,Track A016-2,Artist 16,Album A016-1,2021,Latin Pop,Reggaeton,Smart Speaker,Alexa,5.3,Tokyo,TK,Japan,241,1,0,2024-10-07 12:49:36
1654,U0522,49,USA,Free,T00011,Track A003-3,Artist 3,Album A003-2,2018,Pop,Dance Pop,Mobile,Android,12,New York,NY,USA,213,1,0,2024-10-01 09:04:07
1655,U0465,45,Brazil,Free,T00049,Track A013-1,Artist 13,Album A013-1,2021,Hip-Hop,Pop Rap,Desktop,Windows,10,São Paulo,SP,Brazil,129,0,2,2024-10-22 06:59:27
1656,U0287,49,Germany,Premium,T00013,Track A004-1,Artist 4,Album A004-1,2022,Bollywood,Dance,Mobile,Android,12,Munich,BY,Germany,196,1,0,2024-10-15 10:26:10
1657,U0578,44,India,Premium,T00067,Track A017-3,Artist 17,Album A017-2,2020,Pop,Dance Pop,Tablet,iOS,17.1,Mumbai,MH,India,198,0,1,2024-10-29 03:32:55
1658,U0293,35,Canada,Premium Family,T00042,Track A011-2,Artist 11,Album A011-1,2023,Pop,Dance Pop,Desktop,macOS,13.5,Vancouver,BC,Canada,246,1,0,2024-10-16 11:10:14
1659,U0043,16,Japan,Premium,T00095,Track A024-3,Artist 24,Album A024-2,2023,K-Pop,Pop,Smart Speaker,Alexa,5.3,Osaka,OS,Japan,185,1,0,2024-10-11 05:27:38
1660,U0589,55,Germany,Student,T00079,Track A020-3,Artist 20,Album A020-2,2020,Bollywood,Dance,Desktop,Windows,10,Berlin,BE,Germany,169,0,0,2024-10-05 19:53:12
1661,U0295,40,UK,Premium,T00036,Track A009-4,Artist 9,Album A009-2,2023,K-Pop,Pop,Desktop,macOS,13.5,Edinburgh,SCT,UK,142,0,1,2024-10-22 07:22:30
1662,U0266,34,Japan,Free,T00078,Track A020-2,Artist 20,Album A020-1,2024,Bollywood,Dance,Mobile,iOS,17.5,Osaka,OS,Japan,227,1,0,2024-10-12 05:55:13
1663,U0099,45,Brazil,Premium,T00027,Track A007-3,Artist 7,Album A007-2,2020,Pop,Dance Pop,Tablet,iOS,17.1,Rio de Janeiro,RJ,Brazil,246,1,0,2024-10-25 16:40:34
1664,U0041,43,Brazil,Premium,T00070,Track A018-2,Artist 18,Album A018-1,2020,Latin Pop,Reggaeton,Tablet,iOS,17.1,Rio de Janeiro,RJ,Brazil,49,0,0,2024-10-10 11:20:45
1665,U0379,57,USA,Premium,T00027,Track A007-3,Artist 7,Album A007-2,2020,Pop,Dance Pop,Desktop,Windows,10,New York,NY,USA,184,0,2,2024-10-28 17:27:20
1666,U0130,16,USA,Premium,T00059,Track A015-3,Artist 15,Album A015-2,2024,Latin Pop,Reggaeton,Desktop,Windows,10,Chicago,IL,USA,237,1,0,2024-10-06 07:42:38
1667,U0123,25,USA,Student,T00057,Track A015-1,Artist 15,Album A015-1,2017,Latin Pop,Reggaeton,Desktop,macOS,13.5,Chicago,IL,USA,151,0,0,2024-10-24 22:41:03
1668,U0286,27,India,Free,T00094,Track A024-2,Artist 24,Album A024-1,2020,K-Pop,Pop,Smart Speaker,Alexa,5.3,Hyderabad,TG,India,319,1,0,2024-10-06 15:41:19
1669,U0081,45,UK,Free,T00096,Track A024-4,Artist 24,Album A024-2,2024,K-Pop,Pop,Mobile,Android,12,London,ENG,UK,165,0,1,2024-10-04 14:37:27
1670,U0283,52,USA,Premium,T00059,Track A015-3,Artist 15,Album A015-2,2024,Latin Pop,Reggaeton,Smart Speaker,Alexa,5.3,San Francisco,CA,USA,228,1,0,2024-10-25 21:30:24
1671,U0323,20,Brazil,Free,T00005,Track A002-1,Artist 2,Album A002-1,2019,Bollywood,Dance,Desktop,macOS,13.5,Rio de Janeiro,RJ,Brazil,300,1,0,2024-10-05 21:01:10
1672,U0534,17,Canada,Premium Family,T00041,Track A011-1,Artist 11,Album A011-1,2023,Pop,Dance Pop,Mobile,Android,12,Vancouver,BC,Canada,226,1,0,2024-10-28 02:18:55
1673,U0037,33,UK,Premium,T00082,Track A021-2,Artist 21,Album A021-1,2023,Bollywood,Dance,Smart Speaker,Alexa,5.3,London,ENG,UK,147,0,1,2024-10-01 09:17:11
1674,U0226,44,India,Premium,T00087,Track A022-3,Artist 22,Album A022-2,2020,Bollywood,Dance,Mobile,Android,12,Mumbai,MH,India,192,1,0,2024-10-13 21:04:50
1675,U0192,55,Japan,Free,T00094,Track A024-2,Artist 24,Album A024-1,2020,K-Pop,Pop,Desktop,macOS,13.5,Tokyo,TK,Japan,115,0,0,2024-10-14 17:15:08
1676,U0529,47,Canada,Student,T00093,Track A024-1,Artist 24,Album A024-1,2017,K-Pop,Pop,Smart Speaker,Alexa,5.3,Toronto,ON,Canada,43,0,1,2024-10-11 09:32:54
1677,U0572,18,Germany,Premium,T00079,Track A020-3,Artist 20,Album A020-2,2020,Bollywood,Dance,Mobile,Android,12,Hamburg,HH,Germany,76,0,1,2024-10-09 15:31:08
1678,U0390,31,Brazil,Premium Family,T00081,Track A021-1,Artist 21,Album A021-1,2022,Bollywood,Dance,Tablet,iOS,17.1,Rio de Janeiro,RJ,Brazil,221,1,0,2024-10-12 09:27:49
1679,U0544,31,USA,Premium,T00085,Track A022-1,Artist 22,Album A022-1,2022,Bollywood,Dance,Mobile,Android,12,Austin,TX,USA,268,1,0,2024-10-15 13:38:33
1680,U0300,34,Canada,Student,T00086,Track A022-2,Artist 22,Album A022-1,2020,Bollywood,Dance,Desktop,macOS,13.5,Toronto,ON,Canada,256,1,0,2024-10-24 19:08:59
1681,U0366,21,Canada,Free,T00070,Track A018-2,Artist 18,Album A018-1,2020,Latin Pop,Reggaeton,Desktop,macOS,13.5,Montreal,QC,Canada,103,0,1,2024-10-15 08:11:09
1682,U0430,50,Canada,Free,T00058,Track A015-2,Artist 15,Album A015-1,2018,Latin Pop,Reggaeton,Desktop,Windows,10,Toronto,ON,Canada,226,1,0,2024-10-13 00:14:15
1683,U0181,47,Japan,Premium Family,T00060,Track A015-4,Artist 15,Album A015-2,2019,Latin Pop,Reggaeton,Desktop,Windows,10,Tokyo,TK,Japan,169,0,2,2024-10-06 12:16:45
1684,U0132,60,Japan,Student,T00062,Track A016-2,Artist 16,Album A016-1,2021,Latin Pop,Reggaeton,Desktop,macOS,13.5,Osaka,OS,Japan,182,1,0,2024-10-30 04:17:03
1685,U0030,25,India,Premium Family,T00038,Track A010-2,Artist 10,Album A010-1,2024,Pop,Dance Pop,Desktop,Windows,10,Hyderabad,TG,India,139,0,1,2024-10-25 15:15:56
1686,U0063,44,India,Premium,T00072,Track A018-4,Artist 18,Album A018-2,2020,Latin Pop,Reggaeton,Desktop,Windows,10,Bengaluru,KA,India,229,1,0,2024-10-13 16:47:31
1687,U0401,24,Brazil,Premium Family,T00057,Track A015-1,Artist 15,Album A015-1,2017,Latin Pop,Reggaeton,Desktop,macOS,13.5,São Paulo,SP,Brazil,150,0,1,2024-10-20 08:29:43
1688,U0498,28,USA,Student,T00094,Track A024-2,Artist 24,Album A024-1,2020,K-Pop,Pop,Mobile,Android,12,New York,NY,USA,221,1,0,2024-10-17 11:56:38
1689,U0316,30,USA,Free,T00058,Track A015-2,Artist 15,Album A015-1,2018,Latin Pop,Reggaeton,Desktop,macOS,13.5,Austin,TX,USA,209,1,0,2024-10-11 17:50:41
1690,U0549,51,Germany,Premium,T00027,Track A007-3,Artist 7,Album A007-2,2020,Pop,Dance Pop,Smart Speaker,Alexa,5.3,Hamburg,HH,Germany,307,1,0,2024-10-06 08:31:37
1691,U0338,18,Germany,Premium,T00017,Track A005-1,Artist 5,Album A005-1,2018,Bollywood,Dance,Tablet,iOS,17.1,Munich,BY,Germany,63,0,0,2024-10-27 04:52:28
1692,U0389,19,Canada,Free,T00012,Track A003-4,Artist 3,Album A003-2,2018,Pop,Dance Pop,Smart Speaker,Alexa,5.3,Toronto,ON,Canada,291,1,0,2024-10-17 04:18:31
1693,U0567,29,Germany,Premium,T00009,Track A003-1,Artist 3,Album A003-1,2022,Pop,Dance Pop,Smart Speaker,Alexa,5.3,Hamburg,HH,Germany,200,1,0,2024-10-03 09:20:23
1694,U0549,51,Germany,Premium,T00026,Track A007-2,Artist 7,Album A007-1,2022,Pop,Dance Pop,Mobile,Android,12,Hamburg,HH,Germany,178,0,0,2024-10-27 00:08:03
1695,U0298,39,UK,Free,T00021,Track A006-1,Artist 6,Album A006-1,2020,Latin Pop,Reggaeton,Desktop,Windows,10,London,ENG,UK,182,0,2,2024-10-17 02:13:40
1696,U0255,47,Japan,Premium,T00002,Track A001-2,Artist 1,Album A001-1,2021,Hip-Hop,Pop Rap,Mobile,iOS,17.5,Osaka,OS,Japan,246,1,0,2024-10-01 23:20:05
1697,U0105,51,Japan,Free,T00065,Track A017-1,Artist 17,Album A017-1,2022,Pop,Dance Pop,Desktop,macOS,13.5,Osaka,OS,Japan,78,0,1,2024-10-24 12:56:57
1698,U0025,20,USA,Premium Family,T00030,Track A008-2,Artist 8,Album A008-1,2020,Latin Pop,Reggaeton,Smart Speaker,Alexa,5.3,New York,NY,USA,73,0,0,2024-10-13 00:08:08
1699,U0387,48,Brazil,Premium,T00084,Track A021-4,Artist 21,Album A021-2,2017,Bollywood,Dance,Desktop,macOS,13.5,Rio de Janeiro,RJ,Brazil,262,1,0,2024-10-07 08:51:04
1700,U0277,56,Japan,Free,T00011,Track A003-3,Artist 3,Album A003-2,2018,Pop,Dance Pop,Mobile,iOS,17.5,Osaka,OS,Japan,198,0,2,2024-10-04 14:05:18
1701,U0426,23,UK,Premium,T00003,Track A001-3,Artist 1,Album A001-2,2019,Hip-Hop,Pop Rap,Mobile,iOS,17.5,Manchester,ENG,UK,215,1,0,2024-10-27 07:07:25
1702,U0098,55,Japan,Student,T00095,Track A024-3,Artist 24,Album A024-2,2023,K-Pop,Pop,Tablet,iOS,17.1,Osaka,OS,Japan,134,0,1,2024-10-19 23:41:32
1703,U0332,53,Japan,Premium,T00055,Track A014-3,Artist 14,Album A014-2,2018,Hip-Hop,Pop Rap,Tablet,iOS,17.1,Tokyo,TK,Japan,160,0,0,2024-10-02 03:18:00
1704,U0103,27,Brazil,Premium,T00034,Track A009-2,Artist 9,Album A009-1,2019,K-Pop,Pop,Smart Speaker,Alexa,5.3,Rio de Janeiro,RJ,Brazil,192,1,0,2024-10-28 23:19:22
1705,U0440,47,USA,Free,T00012,Track A003-4,Artist 3,Album A003-2,2018,Pop,Dance Pop,Mobile,Android,12,San Francisco,CA,USA,207,1,0,2024-10-20 17:24:34
1706,U0292,37,India,Free,T00090,Track A023-2,Artist 23,Album A023-1,2024,Latin Pop,Reggaeton,Tablet,iOS,17.1,Mumbai,MH,India,147,0,1,2024-10-25 14:13:27
1707,U0404,18,USA,Free,T00048,Track A012-4,Artist 12,Album A012-2,2024,Pop,Dance Pop,Tablet,iOS,17.1,New York,NY,USA,189,0,0,2024-10-06 06:11:01
1708,U0407,55,Canada,Premium,T00030,Track A008-2,Artist 8,Album A008-1,2020,Latin Pop,Reggaeton,Desktop,macOS,13.5,Vancouver,BC,Canada,193,1,0,2024-10-18 22:52:24
1709,U0319,44,Japan,Premium,T00043,Track A011-3,Artist 11,Album A011-2,2024,Pop,Dance Pop,Mobile,Android,12,Osaka,OS,Japan,324,1,0,2024-10-31 13:54:10
1710,U0575,59,India,Premium,T00022,Track A006-2,Artist 6,Album A006-1,2018,Latin Pop,Reggaeton,Mobile,Android,12,Hyderabad,TG,India,213,1,0,2024-10-24 18:40:18
1711,U0145,38,USA,Premium,T00052,Track A013-4,Artist 13,Album A013-2,2022,Hip-Hop,Pop Rap,Tablet,iOS,17.1,San Francisco,CA,USA,201,0,2,2024-10-23 23:41:04
1712,U0239,24,Japan,Premium,T00008,Track A002-4,Artist 2,Album A002-2,2018,Bollywood,Dance,Desktop,macOS,13.5,Osaka,OS,Japan,182,0,1,2024-10-13 05:37:44
1713,U0155,21,India,Free,T00005,Track A002-1,Artist 2,Album A002-1,2019,Bollywood,Dance,Desktop,Windows,10,Bengaluru,KA,India,214,0,0,2024-10-28 10:38:11
1714,U0275,27,Japan,Premium Family,T00089,Track A023-1,Artist 23,Album A023-1,2019,Latin Pop,Reggaeton,Mobile,Android,12,Tokyo,TK,Japan,255,1,0,2024-10-28 07:15:16
1715,U0512,38,Canada,Free,T00041,Track A011-1,Artist 11,Album A011-1,2023,Pop,Dance Pop,Smart Speaker,Alexa,5.3,Montreal,QC,Canada,164,0,1,2024-10-12 10:39:22
1716,U0527,21,Brazil,Premium,T00072,Track A018-4,Artist 18,Album A018-2,2020,Latin Pop,Reggaeton,Smart Speaker,Alexa,5.3,São Paulo,SP,Brazil,295,1,0,2024-10-04 22:52:40
1717,U0080,27,Canada,Free,T00049,Track A013-1,Artist 13,Album A013-1,2021,Hip-Hop,Pop Rap,Mobile,Android,12,Vancouver,BC,Canada,125,0,0,2024-10-01 15:52:25
1718,U0171,32,USA,Free,T00026,Track A007-2,Artist 7,Album A007-1,2022,Pop,Dance Pop,Desktop,macOS,13.5,San Francisco,CA,USA,76,0,1,2024-10-06 12:25:43
1719,U0175,30,Japan,Premium,T00081,Track A021-1,Artist 21,Album A021-1,2022,Bollywood,Dance,Tablet,iOS,17.1,Osaka,OS,Japan,118,0,2,2024-10-24 15:37:17
1720,U0429,57,UK,Free,T00052,Track A013-4,Artist 13,Album A013-2,2022,Hip-Hop,Pop Rap,Mobile,iOS,17.5,Manchester,ENG,UK,111,0,2,2024-10-15 09:44:24
1721,U0278,44,USA,Premium,T00067,Track A017-3,Artist 17,Album A017-2,2020,Pop,Dance Pop,Desktop,Windows,10,San Francisco,CA,USA,283,1,0,2024-10-30 20:38:38
1722,U0170,42,USA,Student,T00019,Track A005-3,Artist 5,Album A005-2,2022,Bollywood,Dance,Desktop,Windows,10,Chicago,IL,USA,231,1,0,2024-10-26 09:37:54
1723,U0381,56,USA,Premium,T00067,Track A017-3,Artist 17,Album A017-2,2020,Pop,Dance Pop,Tablet,iOS,17.1,San Francisco,CA,USA,192,1,0,2024-10-13 04:42:54
1724,U0339,19,UK,Student,T00096,Track A024-4,Artist 24,Album A024-2,2024,K-Pop,Pop,Smart Speaker,Alexa,5.3,Manchester,ENG,UK,125,0,1,2024-10-07 13:40:53
1725,U0011,24,UK,Premium,T00041,Track A011-1,Artist 11,Album A011-1,2023,Pop,Dance Pop,Desktop,macOS,13.5,Manchester,ENG,UK,121,0,0,2024-10-09 16:48:47
1726,U0320,29,USA,Student,T00090,Track A023-2,Artist 23,Album A023-1,2024,Latin Pop,Reggaeton,Mobile,Android,12,Austin,TX,USA,232,1,0,2024-10-10 16:09:49
1727,U0470,18,USA,Free,T00043,Track A011-3,Artist 11,Album A011-2,2024,Pop,Dance Pop,Mobile,iOS,17.5,San Francisco,CA,USA,219,1,0,2024-10-03 23:11:44
1728,U0161,33,UK,Student,T00009,Track A003-1,Artist 3,Album A003-1,2022,Pop,Dance Pop,Desktop,Windows,10,Edinburgh,SCT,UK,207,1,0,2024-10-31 21:23:38
1729,U0354,20,UK,Premium,T00081,Track A021-1,Artist 21,Album A021-1,2022,Bollywood,Dance,Mobile,iOS,17.5,Manchester,ENG,UK,154,0,1,2024-10-10 08:26:33
1730,U0599,54,Germany,Free,T00094,Track A024-2,Artist 24,Album A024-1,2020,K-Pop,Pop,Desktop,Windows,10,Munich,BY,Germany,219,1,0,2024-10-18 19:54:22
1731,U0261,43,USA,Free,T00072,Track A018-4,Artist 18,Album A018-2,2020,Latin Pop,Reggaeton,Tablet,iOS,17.1,San Francisco,CA,USA,95,0,0,2024-10-10 20:01:56
1732,U0222,24,Japan,Free,T00036,Track A009-4,Artist 9,Album A009-2,2023,K-Pop,Pop,Mobile,Android,12,Tokyo,TK,Japan,208,1,0,2024-10-13 18:20:40
